[Longitude,unit:degree] [Latitude,unit:degree]   [Gravity, unit:mGal]
   102.500000000000        40.5000000000000       -448.744620552602     
   103.500000000000        40.5000000000000       -425.734136334235     
   104.500000000000        40.5000000000000       -411.352690386802     
   105.500000000000        40.5000000000000       -399.605672734560     
   106.500000000000        40.5000000000000       -367.351705503086     
   107.500000000000        40.5000000000000       -365.683703600247     
   72.5000000000000        39.5000000000000       -747.997347253365     
   73.5000000000000        39.5000000000000       -679.364583688363     
   74.5000000000000        39.5000000000000       -544.187631676744     
   75.5000000000000        39.5000000000000       -444.912864984633     
   76.5000000000000        39.5000000000000       -437.393439129416     
   77.5000000000000        39.5000000000000       -434.730428560903     
   78.5000000000000        39.5000000000000       -399.547820936106     
   79.5000000000000        39.5000000000000       -388.158125418664     
   80.5000000000000        39.5000000000000       -378.689653422307     
   81.5000000000000        39.5000000000000       -362.156544058019     
   82.5000000000000        39.5000000000000       -351.837389730562     
   83.5000000000000        39.5000000000000       -335.166347473540     
   84.5000000000000        39.5000000000000       -340.046025124346     
   85.5000000000000        39.5000000000000       -362.567022652366     
   86.5000000000000        39.5000000000000       -405.637337039092     
   87.5000000000000        39.5000000000000       -498.472744349252     
   88.5000000000000        39.5000000000000       -570.833339826782     
   89.5000000000000        39.5000000000000       -562.791278717645     
   90.5000000000000        39.5000000000000       -530.392935042425     
   91.5000000000000        39.5000000000000       -528.523070895681     
   92.5000000000000        39.5000000000000       -546.594755111281     
   93.5000000000000        39.5000000000000       -579.709729493018     
   94.5000000000000        39.5000000000000       -624.809239792760     
   95.5000000000000        39.5000000000000       -643.775663331256     
   96.5000000000000        39.5000000000000       -639.470045601646     
   97.5000000000000        39.5000000000000       -609.549874762519     
   98.5000000000000        39.5000000000000       -548.539628825421     
   99.5000000000000        39.5000000000000       -523.776999972467     
   100.500000000000        39.5000000000000       -515.797099793727     
   101.500000000000        39.5000000000000       -469.078803435290     
   102.500000000000        39.5000000000000       -432.703970433860     
   103.500000000000        39.5000000000000       -427.920550564844     
   104.500000000000        39.5000000000000       -425.048319347178     
   105.500000000000        39.5000000000000       -393.973364398451     
   106.500000000000        39.5000000000000       -358.015768130545     
   107.500000000000        39.5000000000000       -361.462577852097     
   72.5000000000000        38.5000000000000       -755.908236594073     
   73.5000000000000        38.5000000000000       -742.776997372132     
   74.5000000000000        38.5000000000000       -704.393232210426     
   75.5000000000000        38.5000000000000       -604.745614763076     
   76.5000000000000        38.5000000000000       -522.696138436181     
   77.5000000000000        38.5000000000000       -471.588662946457     
   78.5000000000000        38.5000000000000       -428.673418959419     
   79.5000000000000        38.5000000000000       -417.750467315640     
   80.5000000000000        38.5000000000000       -388.627409152045     
   81.5000000000000        38.5000000000000       -364.565766632164     
   82.5000000000000        38.5000000000000       -378.805721554401     
   83.5000000000000        38.5000000000000       -380.889554454109     
   84.5000000000000        38.5000000000000       -387.015476359407     
   85.5000000000000        38.5000000000000       -437.681552291214     
   86.5000000000000        38.5000000000000       -567.060946046531     
   87.5000000000000        38.5000000000000       -683.480858030493     
   88.5000000000000        38.5000000000000       -664.245506934822     
   89.5000000000000        38.5000000000000       -623.345774742882     
   90.5000000000000        38.5000000000000       -611.468269229985     
   91.5000000000000        38.5000000000000       -573.410270272331     
   92.5000000000000        38.5000000000000       -575.107281110657     
   93.5000000000000        38.5000000000000       -629.996667659862     
   94.5000000000000        38.5000000000000       -690.002720971646     
   95.5000000000000        38.5000000000000       -730.610899141748     
   96.5000000000000        38.5000000000000       -745.493629276832     
   97.5000000000000        38.5000000000000       -731.053247922212     
   98.5000000000000        38.5000000000000       -687.057980736014     
   99.5000000000000        38.5000000000000       -658.008590254977     
   100.500000000000        38.5000000000000       -615.082450570614     
   101.500000000000        38.5000000000000       -542.792587717820     
   102.500000000000        38.5000000000000       -499.261877172098     
   103.500000000000        38.5000000000000       -455.844712650980     
   104.500000000000        38.5000000000000       -420.326972933769     
   105.500000000000        38.5000000000000       -396.654188900001     
   106.500000000000        38.5000000000000       -346.730734963473     
   107.500000000000        38.5000000000000       -320.687500513932     
   72.5000000000000        37.5000000000000       -770.260331894376     
   73.5000000000000        37.5000000000000       -758.236767705854     
   74.5000000000000        37.5000000000000       -756.951596648667     
   75.5000000000000        37.5000000000000       -668.634389957028     
   76.5000000000000        37.5000000000000       -557.744305207564     
   77.5000000000000        37.5000000000000       -538.793285255346     
   78.5000000000000        37.5000000000000       -549.438691875207     
   79.5000000000000        37.5000000000000       -530.070856516283     
   80.5000000000000        37.5000000000000       -465.706424864828     
   81.5000000000000        37.5000000000000       -447.248578289782     
   82.5000000000000        37.5000000000000       -495.474720904863     
   83.5000000000000        37.5000000000000       -538.281813449634     
   84.5000000000000        37.5000000000000       -612.266451321830     
   85.5000000000000        37.5000000000000       -689.203815420600     
   86.5000000000000        37.5000000000000       -744.240068999932     
   87.5000000000000        37.5000000000000       -732.320776375928     
   88.5000000000000        37.5000000000000       -632.909611012211     
   89.5000000000000        37.5000000000000       -658.439338393193     
   90.5000000000000        37.5000000000000       -744.910932501479     
   91.5000000000000        37.5000000000000       -692.031249647376     
   92.5000000000000        37.5000000000000       -627.154410977185     
   93.5000000000000        37.5000000000000       -624.172491349210     
   94.5000000000000        37.5000000000000       -651.861452731409     
   95.5000000000000        37.5000000000000       -658.625745423940     
   96.5000000000000        37.5000000000000       -636.439639807474     
   97.5000000000000        37.5000000000000       -665.307649744494     
   98.5000000000000        37.5000000000000       -673.530633422313     
   99.5000000000000        37.5000000000000       -631.937792860584     
   100.500000000000        37.5000000000000       -613.078967081105     
   101.500000000000        37.5000000000000       -606.926094699290     
   102.500000000000        37.5000000000000       -578.365870601028     
   103.500000000000        37.5000000000000       -505.113558125519     
   104.500000000000        37.5000000000000       -467.736912744203     
   105.500000000000        37.5000000000000       -452.106786594919     
   106.500000000000        37.5000000000000       -377.494634221858     
   107.500000000000        37.5000000000000       -344.154170871835     
   72.5000000000000        36.5000000000000       -681.850409420098     
   73.5000000000000        36.5000000000000       -659.415030403531     
   74.5000000000000        36.5000000000000       -789.658158571642     
   75.5000000000000        36.5000000000000       -884.023151428746     
   76.5000000000000        36.5000000000000       -841.624315265870     
   77.5000000000000        36.5000000000000       -799.285999834216     
   78.5000000000000        36.5000000000000       -734.725275312558     
   79.5000000000000        36.5000000000000       -670.632896151344     
   80.5000000000000        36.5000000000000       -647.675960205501     
   81.5000000000000        36.5000000000000       -709.931388969669     
   82.5000000000000        36.5000000000000       -801.584806361927     
   83.5000000000000        36.5000000000000       -795.603760014591     
   84.5000000000000        36.5000000000000       -794.787360221591     
   85.5000000000000        36.5000000000000       -806.858416385036     
   86.5000000000000        36.5000000000000       -809.415594584471     
   87.5000000000000        36.5000000000000       -844.868951063639     
   88.5000000000000        36.5000000000000       -842.014256634248     
   89.5000000000000        36.5000000000000       -870.682873800214     
   90.5000000000000        36.5000000000000       -876.343576756024     
   91.5000000000000        36.5000000000000       -789.854676301735     
   92.5000000000000        36.5000000000000       -761.489708094085     
   93.5000000000000        36.5000000000000       -755.840681267655     
   94.5000000000000        36.5000000000000       -758.375204768104     
   95.5000000000000        36.5000000000000       -751.809472272165     
   96.5000000000000        36.5000000000000       -705.507332700540     
   97.5000000000000        36.5000000000000       -740.571404321218     
   98.5000000000000        36.5000000000000       -732.093647834048     
   99.5000000000000        36.5000000000000       -640.379112360628     
   100.500000000000        36.5000000000000       -626.566836421491     
   101.500000000000        36.5000000000000       -611.626896314758     
   102.500000000000        36.5000000000000       -544.129407210729     
   103.500000000000        36.5000000000000       -503.430803424626     
   104.500000000000        36.5000000000000       -515.383800801772     
   105.500000000000        36.5000000000000       -477.932541686264     
   106.500000000000        36.5000000000000       -358.693212478941     
   107.500000000000        36.5000000000000       -311.200156322538     
   72.5000000000000        35.5000000000000       -578.501332085811     
   73.5000000000000        35.5000000000000       -567.998799109051     
   74.5000000000000        35.5000000000000       -696.110722600781     
   75.5000000000000        35.5000000000000       -811.543061355642     
   76.5000000000000        35.5000000000000       -865.018224467729     
   77.5000000000000        35.5000000000000       -936.988976791716     
   78.5000000000000        35.5000000000000       -915.825425546316     
   79.5000000000000        35.5000000000000       -880.418727482136     
   80.5000000000000        35.5000000000000       -858.874897827056     
   81.5000000000000        35.5000000000000       -825.569406853878     
   82.5000000000000        35.5000000000000       -827.111249628435     
   83.5000000000000        35.5000000000000       -806.074346735696     
   84.5000000000000        35.5000000000000       -833.425357316633     
   85.5000000000000        35.5000000000000       -870.882665760081     
   86.5000000000000        35.5000000000000       -865.782033164379     
   87.5000000000000        35.5000000000000       -902.974623706067     
   88.5000000000000        35.5000000000000       -899.673038888577     
   89.5000000000000        35.5000000000000       -893.624200957379     
   90.5000000000000        35.5000000000000       -895.177777573778     
   91.5000000000000        35.5000000000000       -867.211848339745     
   92.5000000000000        35.5000000000000       -880.145386120602     
   93.5000000000000        35.5000000000000       -842.899499548390     
   94.5000000000000        35.5000000000000       -822.153472762161     
   95.5000000000000        35.5000000000000       -839.499567799039     
   96.5000000000000        35.5000000000000       -786.860397222839     
   97.5000000000000        35.5000000000000       -787.549837349874     
   98.5000000000000        35.5000000000000       -774.855294254645     
   99.5000000000000        35.5000000000000       -704.055786653229     
   100.500000000000        35.5000000000000       -708.417694510895     
   101.500000000000        35.5000000000000       -705.785265496486     
   102.500000000000        35.5000000000000       -649.781615675016     
   103.500000000000        35.5000000000000       -592.093281579889     
   104.500000000000        35.5000000000000       -544.890678836861     
   105.500000000000        35.5000000000000       -474.563703166240     
   106.500000000000        35.5000000000000       -363.001248201766     
   107.500000000000        35.5000000000000       -303.500126879673     
   72.5000000000000        34.5000000000000       -511.467334635924     
   73.5000000000000        34.5000000000000       -574.189101729560     
   74.5000000000000        34.5000000000000       -654.599234253838     
   75.5000000000000        34.5000000000000       -681.849718112118     
   76.5000000000000        34.5000000000000       -746.721649243169     
   77.5000000000000        34.5000000000000       -897.318364554752     
   78.5000000000000        34.5000000000000       -946.542413040209     
   79.5000000000000        34.5000000000000       -921.248642597526     
   80.5000000000000        34.5000000000000       -899.882172945243     
   81.5000000000000        34.5000000000000       -884.030505500217     
   82.5000000000000        34.5000000000000       -901.884249238437     
   83.5000000000000        34.5000000000000       -898.235850560498     
   84.5000000000000        34.5000000000000       -918.488560991632     
   85.5000000000000        34.5000000000000       -934.676596944474     
   86.5000000000000        34.5000000000000       -910.051190385781     
   87.5000000000000        34.5000000000000       -923.192773925063     
   88.5000000000000        34.5000000000000       -917.885156552662     
   89.5000000000000        34.5000000000000       -927.811505783919     
   90.5000000000000        34.5000000000000       -932.862398706702     
   91.5000000000000        34.5000000000000       -877.818805786467     
   92.5000000000000        34.5000000000000       -862.768251169396     
   93.5000000000000        34.5000000000000       -862.761004905273     
   94.5000000000000        34.5000000000000       -878.326879661434     
   95.5000000000000        34.5000000000000       -880.486012558191     
   96.5000000000000        34.5000000000000       -830.471947972782     
   97.5000000000000        34.5000000000000       -822.751699253878     
   98.5000000000000        34.5000000000000       -813.236777598524     
   99.5000000000000        34.5000000000000       -778.080532464674     
   100.500000000000        34.5000000000000       -752.227478480413     
   101.500000000000        34.5000000000000       -729.018394324686     
   102.500000000000        34.5000000000000       -699.579601732519     
   103.500000000000        34.5000000000000       -603.520408132969     
   104.500000000000        34.5000000000000       -507.280735108821     
   105.500000000000        34.5000000000000       -473.928704058784     
   106.500000000000        34.5000000000000       -425.194134642729     
   107.500000000000        34.5000000000000       -363.621049224710     
   72.5000000000000        33.5000000000000       -395.158430509923     
   73.5000000000000        33.5000000000000       -436.234107533167     
   74.5000000000000        33.5000000000000       -532.512019758434     
   75.5000000000000        33.5000000000000       -653.611185229373     
   76.5000000000000        33.5000000000000       -727.682424309341     
   77.5000000000000        33.5000000000000       -788.616308422920     
   78.5000000000000        33.5000000000000       -863.760612165035     
   79.5000000000000        33.5000000000000       -888.466888821259     
   80.5000000000000        33.5000000000000       -884.192766632750     
   81.5000000000000        33.5000000000000       -876.538431950303     
   82.5000000000000        33.5000000000000       -867.445250503151     
   83.5000000000000        33.5000000000000       -868.235523933160     
   84.5000000000000        33.5000000000000       -889.823213145489     
   85.5000000000000        33.5000000000000       -902.134513871637     
   86.5000000000000        33.5000000000000       -914.740262851311     
   87.5000000000000        33.5000000000000       -940.521017877533     
   88.5000000000000        33.5000000000000       -937.206182655452     
   89.5000000000000        33.5000000000000       -938.579711263110     
   90.5000000000000        33.5000000000000       -930.408126466332     
   91.5000000000000        33.5000000000000       -903.403225687805     
   92.5000000000000        33.5000000000000       -895.700659346128     
   93.5000000000000        33.5000000000000       -902.407014082588     
   94.5000000000000        33.5000000000000       -902.924583622313     
   95.5000000000000        33.5000000000000       -866.375170549228     
   96.5000000000000        33.5000000000000       -862.721986762765     
   97.5000000000000        33.5000000000000       -855.211228596467     
   98.5000000000000        33.5000000000000       -814.167554072322     
   99.5000000000000        33.5000000000000       -815.756257887700     
   100.500000000000        33.5000000000000       -750.517743585339     
   101.500000000000        33.5000000000000       -703.021807899096     
   102.500000000000        33.5000000000000       -721.825283122107     
   103.500000000000        33.5000000000000       -612.118553520068     
   104.500000000000        33.5000000000000       -482.373816699603     
   105.500000000000        33.5000000000000       -430.449365282598     
   106.500000000000        33.5000000000000       -398.080076993730     
   107.500000000000        33.5000000000000       -383.127228741521     
   72.5000000000000        32.5000000000000       -299.421055799601     
   73.5000000000000        32.5000000000000       -294.882675477085     
   74.5000000000000        32.5000000000000       -353.158115868639     
   75.5000000000000        32.5000000000000       -527.684095482056     
   76.5000000000000        32.5000000000000       -664.063354812546     
   77.5000000000000        32.5000000000000       -717.605670909054     
   78.5000000000000        32.5000000000000       -800.577886000103     
   79.5000000000000        32.5000000000000       -841.575749930829     
   80.5000000000000        32.5000000000000       -864.136149224952     
   81.5000000000000        32.5000000000000       -866.538257149698     
   82.5000000000000        32.5000000000000       -847.142944869576     
   83.5000000000000        32.5000000000000       -882.588315663270     
   84.5000000000000        32.5000000000000       -914.200935429738     
   85.5000000000000        32.5000000000000       -905.425993151357     
   86.5000000000000        32.5000000000000       -911.677235624209     
   87.5000000000000        32.5000000000000       -898.583020360659     
   88.5000000000000        32.5000000000000       -886.267003643195     
   89.5000000000000        32.5000000000000       -908.257194763457     
   90.5000000000000        32.5000000000000       -908.737145514711     
   91.5000000000000        32.5000000000000       -923.043376718903     
   92.5000000000000        32.5000000000000       -917.721029098979     
   93.5000000000000        32.5000000000000       -903.020758680219     
   94.5000000000000        32.5000000000000       -907.690673172595     
   95.5000000000000        32.5000000000000       -871.547157032928     
   96.5000000000000        32.5000000000000       -874.173961496546     
   97.5000000000000        32.5000000000000       -842.461646911206     
   98.5000000000000        32.5000000000000       -798.136513546415     
   99.5000000000000        32.5000000000000       -802.703839591200     
   100.500000000000        32.5000000000000       -723.757316421362     
   101.500000000000        32.5000000000000       -747.336790471489     
   102.500000000000        32.5000000000000       -749.391665344620     
   103.500000000000        32.5000000000000       -511.088197892164     
   104.500000000000        32.5000000000000       -366.319127725845     
   105.500000000000        32.5000000000000       -335.847872076498     
   106.500000000000        32.5000000000000       -311.987438440371     
   107.500000000000        32.5000000000000       -364.248637296895     
   72.5000000000000        31.5000000000000       -224.659330706427     
   73.5000000000000        31.5000000000000       -231.954736263416     
   74.5000000000000        31.5000000000000       -269.203797480101     
   75.5000000000000        31.5000000000000       -373.457682522529     
   76.5000000000000        31.5000000000000       -493.093647688990     
   77.5000000000000        31.5000000000000       -592.807412549761     
   78.5000000000000        31.5000000000000       -693.885423720605     
   79.5000000000000        31.5000000000000       -753.091580329665     
   80.5000000000000        31.5000000000000       -831.327406547367     
   81.5000000000000        31.5000000000000       -895.344815514632     
   82.5000000000000        31.5000000000000       -904.804140700880     
   83.5000000000000        31.5000000000000       -894.119533040350     
   84.5000000000000        31.5000000000000       -877.736977355676     
   85.5000000000000        31.5000000000000       -876.592244876777     
   86.5000000000000        31.5000000000000       -905.294811532715     
   87.5000000000000        31.5000000000000       -906.079470482689     
   88.5000000000000        31.5000000000000       -902.254847483948     
   89.5000000000000        31.5000000000000       -910.668256740168     
   90.5000000000000        31.5000000000000       -881.927906786951     
   91.5000000000000        31.5000000000000       -903.903411367228     
   92.5000000000000        31.5000000000000       -925.002367003033     
   93.5000000000000        31.5000000000000       -905.496499809886     
   94.5000000000000        31.5000000000000       -895.454031846180     
   95.5000000000000        31.5000000000000       -866.319023456276     
   96.5000000000000        31.5000000000000       -856.323688167625     
   97.5000000000000        31.5000000000000       -828.979954201318     
   98.5000000000000        31.5000000000000       -820.967066535637     
   99.5000000000000        31.5000000000000       -783.564637440087     
   100.500000000000        31.5000000000000       -716.562577439378     
   101.500000000000        31.5000000000000       -771.738837323050     
   102.500000000000        31.5000000000000       -619.344719742653     
   103.500000000000        31.5000000000000       -321.392803213911     
   104.500000000000        31.5000000000000       -295.035128608055     
   105.500000000000        31.5000000000000       -315.189684779035     
   106.500000000000        31.5000000000000       -291.219502903143     
   107.500000000000        31.5000000000000       -325.312160798827     
   72.5000000000000        30.5000000000000       -244.078105760865     
   73.5000000000000        30.5000000000000       -243.033517678871     
   74.5000000000000        30.5000000000000       -253.567981512364     
   75.5000000000000        30.5000000000000       -307.206289127294     
   76.5000000000000        30.5000000000000       -340.560095227968     
   77.5000000000000        30.5000000000000       -403.570531528734     
   78.5000000000000        30.5000000000000       -524.531124131441     
   79.5000000000000        30.5000000000000       -631.628404095740     
   80.5000000000000        30.5000000000000       -696.783158512865     
   81.5000000000000        30.5000000000000       -742.041867746523     
   82.5000000000000        30.5000000000000       -812.739289450092     
   83.5000000000000        30.5000000000000       -871.667040427269     
   84.5000000000000        30.5000000000000       -928.641014987471     
   85.5000000000000        30.5000000000000       -935.255603132221     
   86.5000000000000        30.5000000000000       -914.174324432874     
   87.5000000000000        30.5000000000000       -914.304614516710     
   88.5000000000000        30.5000000000000       -919.684026390235     
   89.5000000000000        30.5000000000000       -924.042971141530     
   90.5000000000000        30.5000000000000       -895.150854762124     
   91.5000000000000        30.5000000000000       -915.427039456478     
   92.5000000000000        30.5000000000000       -929.865083807617     
   93.5000000000000        30.5000000000000       -860.073413517327     
   94.5000000000000        30.5000000000000       -816.773339797830     
   95.5000000000000        30.5000000000000       -852.610377296327     
   96.5000000000000        30.5000000000000       -869.804424574568     
   97.5000000000000        30.5000000000000       -822.272049171295     
   98.5000000000000        30.5000000000000       -818.080204987945     
   99.5000000000000        30.5000000000000       -786.182536114690     
   100.500000000000        30.5000000000000       -750.589069715692     
   101.500000000000        30.5000000000000       -685.872047065210     
   102.500000000000        30.5000000000000       -406.715467235640     
   103.500000000000        30.5000000000000       -272.508573490530     
   104.500000000000        30.5000000000000       -333.656829607279     
   105.500000000000        30.5000000000000       -279.930882079539     
   106.500000000000        30.5000000000000       -279.724240477409     
   107.500000000000        30.5000000000000       -292.289168309063     
   72.5000000000000        29.5000000000000       -257.342962498782     
   73.5000000000000        29.5000000000000       -248.410276734116     
   74.5000000000000        29.5000000000000       -243.368361413119     
   75.5000000000000        29.5000000000000       -292.539283789673     
   76.5000000000000        29.5000000000000       -301.051727508688     
   77.5000000000000        29.5000000000000       -319.790469125220     
   78.5000000000000        29.5000000000000       -363.946835822417     
   79.5000000000000        29.5000000000000       -423.088440399462     
   80.5000000000000        29.5000000000000       -505.294206239065     
   81.5000000000000        29.5000000000000       -607.416553674073     
   82.5000000000000        29.5000000000000       -693.516223577570     
   83.5000000000000        29.5000000000000       -737.739557743760     
   84.5000000000000        29.5000000000000       -806.301843420698     
   85.5000000000000        29.5000000000000       -830.355532014000     
   86.5000000000000        29.5000000000000       -858.755183738456     
   87.5000000000000        29.5000000000000       -880.569381763894     
   88.5000000000000        29.5000000000000       -882.126687379574     
   89.5000000000000        29.5000000000000       -913.007899537651     
   90.5000000000000        29.5000000000000       -879.739819253784     
   91.5000000000000        29.5000000000000       -856.834248398273     
   92.5000000000000        29.5000000000000       -826.077230048257     
   93.5000000000000        29.5000000000000       -713.082058534572     
   94.5000000000000        29.5000000000000       -651.905863288785     
   95.5000000000000        29.5000000000000       -725.892155230446     
   96.5000000000000        29.5000000000000       -780.942425116601     
   97.5000000000000        29.5000000000000       -759.315957175553     
   98.5000000000000        29.5000000000000       -780.474138698144     
   99.5000000000000        29.5000000000000       -790.087399096420     
   100.500000000000        29.5000000000000       -786.086118629849     
   101.500000000000        29.5000000000000       -659.730275224995     
   102.500000000000        29.5000000000000       -396.184461958258     
   103.500000000000        29.5000000000000       -319.745420380247     
   104.500000000000        29.5000000000000       -322.098845114923     
   105.500000000000        29.5000000000000       -256.535231433300     
   106.500000000000        29.5000000000000       -272.121179242601     
   107.500000000000        29.5000000000000       -289.228736983699     
   72.5000000000000        28.5000000000000       -221.232143515229     
   73.5000000000000        28.5000000000000       -252.967911818341     
   74.5000000000000        28.5000000000000       -246.183118124127     
   75.5000000000000        28.5000000000000       -249.987485422534     
   76.5000000000000        28.5000000000000       -258.485883582440     
   77.5000000000000        28.5000000000000       -266.726808069148     
   78.5000000000000        28.5000000000000       -246.312914729051     
   79.5000000000000        28.5000000000000       -242.267594088147     
   80.5000000000000        28.5000000000000       -311.720599903634     
   81.5000000000000        28.5000000000000       -438.737972084598     
   82.5000000000000        28.5000000000000       -468.983454914483     
   83.5000000000000        28.5000000000000       -461.850304252715     
   84.5000000000000        28.5000000000000       -564.846337144442     
   85.5000000000000        28.5000000000000       -653.578539273940     
   86.5000000000000        28.5000000000000       -744.919026441494     
   87.5000000000000        28.5000000000000       -782.561409485061     
   88.5000000000000        28.5000000000000       -808.522762321923     
   89.5000000000000        28.5000000000000       -839.595498764238     
   90.5000000000000        28.5000000000000       -795.837328594254     
   91.5000000000000        28.5000000000000       -762.338203827255     
   92.5000000000000        28.5000000000000       -629.012110733400     
   93.5000000000000        28.5000000000000       -442.549645050703     
   94.5000000000000        28.5000000000000       -398.636281578703     
   95.5000000000000        28.5000000000000       -504.480250046957     
   96.5000000000000        28.5000000000000       -597.697470724596     
   97.5000000000000        28.5000000000000       -638.019552037748     
   98.5000000000000        28.5000000000000       -700.748099910137     
   99.5000000000000        28.5000000000000       -717.435438259169     
   100.500000000000        28.5000000000000       -696.397065674356     
   101.500000000000        28.5000000000000       -600.734329867384     
   102.500000000000        28.5000000000000       -444.505255067989     
   103.500000000000        28.5000000000000       -332.359268359712     
   104.500000000000        28.5000000000000       -310.722631751194     
   105.500000000000        28.5000000000000       -336.537242027793     
   106.500000000000        28.5000000000000       -289.550872937469     
   107.500000000000        28.5000000000000       -271.180115725676     
