[Longitude,unit:degree]    [Latitude,unit:degree]     [Moho depth, unit:km]
   74.500000000000000        41.500000000000000        60.191709000000003     
   75.500000000000000        41.500000000000000        62.530374999999999     
   76.500000000000000        41.500000000000000        64.840914999999995     
   77.500000000000000        41.500000000000000        63.032364999999999     
   78.500000000000000        41.500000000000000        54.331130399999999     
   79.500000000000000        41.500000000000000        48.274959899999999     
   80.500000000000000        41.500000000000000        49.315108500000001     
   81.500000000000000        41.500000000000000        51.265182099999997     
   82.500000000000000        41.500000000000000        53.253048800000002     
   83.500000000000000        41.500000000000000        53.799051599999999     
   84.500000000000000        41.500000000000000        51.011227800000000     
   85.500000000000000        41.500000000000000        50.616357299999997     
   86.500000000000000        41.500000000000000        52.749712400000000     
   87.500000000000000        41.500000000000000        52.486274100000003     
   88.500000000000000        41.500000000000000        51.693910500000001     
   89.500000000000000        41.500000000000000        51.203129900000000     
   90.500000000000000        41.500000000000000        49.997264999999999     
   91.500000000000000        41.500000000000000        49.915911199999996     
   92.500000000000000        41.500000000000000        50.607534799999996     
   93.500000000000000        41.500000000000000        51.948511199999999     
   94.500000000000000        41.500000000000000        54.636052599999999     
   95.500000000000000        41.500000000000000        55.551743700000003     
   96.500000000000000        41.500000000000000        53.868548099999998     
   97.500000000000000        41.500000000000000        52.058920700000002     
   98.500000000000000        41.500000000000000        51.202191800000001     
   99.500000000000000        41.500000000000000        50.907447599999998     
   100.50000000000000        41.500000000000000        50.080709999999996     
   101.50000000000000        41.500000000000000        50.164261900000000     
   102.50000000000000        41.500000000000000        51.635354900000003     
   103.50000000000000        41.500000000000000        50.806272499999999     
   104.50000000000000        41.500000000000000        49.922395000000002     
   105.50000000000000        41.500000000000000        51.952869800000002     
   106.50000000000000        41.500000000000000        51.931220699999997     
   107.50000000000000        41.500000000000000        50.812109300000003     
   72.500000000000000        40.500000000000000        64.480705999999998     
   73.500000000000000        40.500000000000000        63.612931000000003     
   74.500000000000000        40.500000000000000        59.002456000000002     
   75.500000000000000        40.500000000000000        55.441582099999998     
   76.500000000000000        40.500000000000000        54.191536700000000     
   77.500000000000000        40.500000000000000        50.075148900000002     
   78.500000000000000        40.500000000000000        46.463318749999999     
   79.500000000000000        40.500000000000000        51.795308200000001     
   80.500000000000000        40.500000000000000        57.682251999999998     
   81.500000000000000        40.500000000000000        55.773431099999996     
   82.500000000000000        40.500000000000000        52.420537500000002     
   83.500000000000000        40.500000000000000        51.732908500000001     
   84.500000000000000        40.500000000000000        53.287605200000002     
   85.500000000000000        40.500000000000000        54.426010800000000     
   86.500000000000000        40.500000000000000        51.493404099999999     
   87.500000000000000        40.500000000000000        48.240418200000001     
   88.500000000000000        40.500000000000000        47.445946999999997     
   89.500000000000000        40.500000000000000        46.437599499999997     
   90.500000000000000        40.500000000000000        47.797685010000002     
   91.500000000000000        40.500000000000000        52.089212400000001     
   92.500000000000000        40.500000000000000        52.798575000000000     
   93.500000000000000        40.500000000000000        51.689663899999999     
   94.500000000000000        40.500000000000000        53.803491299999997     
   95.500000000000000        40.500000000000000        54.929865899999996     
   96.500000000000000        40.500000000000000        53.686494600000003     
   97.500000000000000        40.500000000000000        53.521556300000000     
   98.500000000000000        40.500000000000000        53.118568400000001     
   99.500000000000000        40.500000000000000        51.755676899999997     
   100.50000000000000        40.500000000000000        51.421995400000000     
   101.50000000000000        40.500000000000000        52.603511200000000     
   102.50000000000000        40.500000000000000        53.303795899999997     
   103.50000000000000        40.500000000000000        51.864237199999998     
   104.50000000000000        40.500000000000000        51.018035800000000     
   105.50000000000000        40.500000000000000        51.364983600000002     
   106.50000000000000        40.500000000000000        50.767202599999997     
   107.50000000000000        40.500000000000000        52.298541700000001     
   72.500000000000000        39.500000000000000        70.891182000000001     
   73.500000000000000        39.500000000000000        64.144543999999996     
   74.500000000000000        39.500000000000000        59.466030000000003     
   75.500000000000000        39.500000000000000        53.808585800000003     
   76.500000000000000        39.500000000000000        52.505524600000001     
   77.500000000000000        39.500000000000000        52.245712699999999     
   78.500000000000000        39.500000000000000        48.880741000000000     
   79.500000000000000        39.500000000000000        48.003911199999997     
   80.500000000000000        39.500000000000000        48.609867199999997     
   81.500000000000000        39.500000000000000        49.622479499999997     
   82.500000000000000        39.500000000000000        51.789786300000003     
   83.500000000000000        39.500000000000000        52.153742500000000     
   84.500000000000000        39.500000000000000        52.169636799999999     
   85.500000000000000        39.500000000000000        51.071478100000000     
   86.500000000000000        39.500000000000000        49.101938799999999     
   87.500000000000000        39.500000000000000        52.198464799999996     
   88.500000000000000        39.500000000000000        58.131059000000000     
   89.500000000000000        39.500000000000000        60.628608000000000     
   90.500000000000000        39.500000000000000        59.563426000000000     
   91.500000000000000        39.500000000000000        58.582510999999997     
   92.500000000000000        39.500000000000000        59.085073999999999     
   93.500000000000000        39.500000000000000        59.676667000000002     
   94.500000000000000        39.500000000000000        61.725422999999999     
   95.500000000000000        39.500000000000000        64.288542000000007     
   96.500000000000000        39.500000000000000        64.124820999999997     
   97.500000000000000        39.500000000000000        61.870165999999998     
   98.500000000000000        39.500000000000000        57.725839999999998     
   99.500000000000000        39.500000000000000        53.966963800000002     
   100.50000000000000        39.500000000000000        53.466549900000004     
   101.50000000000000        39.500000000000000        52.901166000000003     
   102.50000000000000        39.500000000000000        51.193056800000001     
   103.50000000000000        39.500000000000000        51.339850499999997     
   104.50000000000000        39.500000000000000        51.736557400000002     
   105.50000000000000        39.500000000000000        50.230831000000002     
   106.50000000000000        39.500000000000000        50.392949899999998     
   107.50000000000000        39.500000000000000        52.976361600000004     
   72.500000000000000        38.500000000000000        67.489992999999998     
   73.500000000000000        38.500000000000000        65.052157999999991     
   74.500000000000000        38.500000000000000        65.376767999999998     
   75.500000000000000        38.500000000000000        57.676293999999999     
   76.500000000000000        38.500000000000000        54.033341399999998     
   77.500000000000000        38.500000000000000        56.334364500000000     
   78.500000000000000        38.500000000000000        53.462104799999999     
   79.500000000000000        38.500000000000000        49.874830799999998     
   80.500000000000000        38.500000000000000        49.048714799999999     
   81.500000000000000        38.500000000000000        50.020001499999999     
   82.500000000000000        38.500000000000000        51.089284800000001     
   83.500000000000000        38.500000000000000        49.750795699999998     
   84.500000000000000        38.500000000000000        49.393845999999996     
   85.500000000000000        38.500000000000000        51.805594700000000     
   86.500000000000000        38.500000000000000        59.124139999999997     
   87.500000000000000        38.500000000000000        65.211942999999991     
   88.500000000000000        38.500000000000000        61.179654999999997     
   89.500000000000000        38.500000000000000        58.541564999999999     
   90.500000000000000        38.500000000000000        60.878467999999998     
   91.500000000000000        38.500000000000000        60.485779000000001     
   92.500000000000000        38.500000000000000        61.048468000000000     
   93.500000000000000        38.500000000000000        62.069015000000000     
   94.500000000000000        38.500000000000000        63.353955999999997     
   95.500000000000000        38.500000000000000        66.674695000000000     
   96.500000000000000        38.500000000000000        67.697191000000004     
   97.500000000000000        38.500000000000000        67.177729999999997     
   98.500000000000000        38.500000000000000        65.146237999999997     
   99.500000000000000        38.500000000000000        61.709343000000004     
   100.50000000000000        38.500000000000000        59.783038000000005     
   101.50000000000000        38.500000000000000        56.529415900000004     
   102.50000000000000        38.500000000000000        53.362615099999999     
   103.50000000000000        38.500000000000000        53.407510500000001     
   104.50000000000000        38.500000000000000        52.256611399999997     
   105.50000000000000        38.500000000000000        50.368955200000002     
   106.50000000000000        38.500000000000000        51.895954599999996     
   107.50000000000000        38.500000000000000        52.791608400000001     
   72.500000000000000        37.500000000000000        71.986075999999997     
   73.500000000000000        37.500000000000000        68.488500999999999     
   74.500000000000000        37.500000000000000        69.344621000000004     
   75.500000000000000        37.500000000000000        61.236912000000004     
   76.500000000000000        37.500000000000000        53.552681999999997     
   77.500000000000000        37.500000000000000        56.451570300000000     
   78.500000000000000        37.500000000000000        58.348151000000001     
   79.500000000000000        37.500000000000000        57.482454000000004     
   80.500000000000000        37.500000000000000        54.800823399999999     
   81.500000000000000        37.500000000000000        51.951044400000001     
   82.500000000000000        37.500000000000000        52.406773200000003     
   83.500000000000000        37.500000000000000        55.519429700000003     
   84.500000000000000        37.500000000000000        61.616438000000002     
   85.500000000000000        37.500000000000000        65.314785999999998     
   86.500000000000000        37.500000000000000        68.090029999999999     
   87.500000000000000        37.500000000000000        67.600022999999993     
   88.500000000000000        37.500000000000000        58.260057000000003     
   89.500000000000000        37.500000000000000        58.752850000000002     
   90.500000000000000        37.500000000000000        66.927582999999998     
   91.500000000000000        37.500000000000000        64.645227000000006     
   92.500000000000000        37.500000000000000        62.273205000000004     
   93.500000000000000        37.500000000000000        63.903998000000001     
   94.500000000000000        37.500000000000000        64.136329000000003     
   95.500000000000000        37.500000000000000        62.669183000000004     
   96.500000000000000        37.500000000000000        60.642248000000002     
   97.500000000000000        37.500000000000000        63.290531000000001     
   98.500000000000000        37.500000000000000        64.379418999999999     
   99.500000000000000        37.500000000000000        61.696542999999998     
   100.50000000000000        37.500000000000000        61.937888000000001     
   101.50000000000000        37.500000000000000        59.923403000000000     
   102.50000000000000        37.500000000000000        55.877548599999997     
   103.50000000000000        37.500000000000000        54.367912599999997     
   104.50000000000000        37.500000000000000        52.744356500000002     
   105.50000000000000        37.500000000000000        51.999688499999998     
   106.50000000000000        37.500000000000000        52.951120700000004     
   107.50000000000000        37.500000000000000        52.922839799999998     
   72.500000000000000        36.500000000000000        69.168669999999992     
   73.500000000000000        36.500000000000000        61.466608000000001     
   74.500000000000000        36.500000000000000        69.263427000000007     
   75.500000000000000        36.500000000000000        74.543379000000002     
   76.500000000000000        36.500000000000000        69.272233999999997     
   77.500000000000000        36.500000000000000        64.553077000000002     
   78.500000000000000        36.500000000000000        58.234580999999999     
   79.500000000000000        36.500000000000000        56.295077100000000     
   80.500000000000000        36.500000000000000        59.301808999999999     
   81.500000000000000        36.500000000000000        63.677020999999996     
   82.500000000000000        36.500000000000000        68.218964000000000     
   83.500000000000000        36.500000000000000        68.117356000000001     
   84.500000000000000        36.500000000000000        69.078198999999998     
   85.500000000000000        36.500000000000000        69.016975000000002     
   86.500000000000000        36.500000000000000        67.953896999999998     
   87.500000000000000        36.500000000000000        70.367184000000009     
   88.500000000000000        36.500000000000000        69.159476999999995     
   89.500000000000000        36.500000000000000        70.546188999999998     
   90.500000000000000        36.500000000000000        71.393384999999995     
   91.500000000000000        36.500000000000000        64.524473000000000     
   92.500000000000000        36.500000000000000        62.678840000000001     
   93.500000000000000        36.500000000000000        63.595405000000000     
   94.500000000000000        36.500000000000000        63.752042000000003     
   95.500000000000000        36.500000000000000        64.163780000000003     
   96.500000000000000        36.500000000000000        63.051404000000005     
   97.500000000000000        36.500000000000000        66.367048999999994     
   98.500000000000000        36.500000000000000        66.088977000000000     
   99.500000000000000        36.500000000000000        61.439840000000004     
   100.50000000000000        36.500000000000000        62.092469999999999     
   101.50000000000000        36.500000000000000        59.623177999999996     
   102.50000000000000        36.500000000000000        54.147541500000003     
   103.50000000000000        36.500000000000000        53.263457199999998     
   104.50000000000000        36.500000000000000        54.218720200000000     
   105.50000000000000        36.500000000000000        53.388708899999997     
   106.50000000000000        36.500000000000000        51.226124599999999     
   107.50000000000000        36.500000000000000        51.589099500000003     
   72.500000000000000        35.500000000000000        56.533256399999999     
   73.500000000000000        35.500000000000000        53.960716699999999     
   74.500000000000000        35.500000000000000        60.881879999999995     
   75.500000000000000        35.500000000000000        66.177366000000006     
   76.500000000000000        35.500000000000000        68.164803000000006     
   77.500000000000000        35.500000000000000        72.612330000000000     
   78.500000000000000        35.500000000000000        70.411445000000001     
   79.500000000000000        35.500000000000000        69.737808999999999     
   80.500000000000000        35.500000000000000        71.309634000000003     
   81.500000000000000        35.500000000000000        69.447610999999995     
   82.500000000000000        35.500000000000000        68.786850999999999     
   83.500000000000000        35.500000000000000        67.065171999999990     
   84.500000000000000        35.500000000000000        68.680626000000004     
   85.500000000000000        35.500000000000000        70.523406999999992     
   86.500000000000000        35.500000000000000        69.039241000000004     
   87.500000000000000        35.500000000000000        70.590648000000002     
   88.500000000000000        35.500000000000000        70.211730000000003     
   89.500000000000000        35.500000000000000        70.124516999999997     
   90.500000000000000        35.500000000000000        70.209883000000005     
   91.500000000000000        35.500000000000000        68.969684999999998     
   92.500000000000000        35.500000000000000        70.556747000000001     
   93.500000000000000        35.500000000000000        67.307283999999996     
   94.500000000000000        35.500000000000000        65.981285999999997     
   95.500000000000000        35.500000000000000        68.061835000000002     
   96.500000000000000        35.500000000000000        64.955506000000000     
   97.500000000000000        35.500000000000000        66.460946000000007     
   98.500000000000000        35.500000000000000        67.198955999999995     
   99.500000000000000        35.500000000000000        63.497769000000005     
   100.50000000000000        35.500000000000000        64.286813999999993     
   101.50000000000000        35.500000000000000        63.125507999999996     
   102.50000000000000        35.500000000000000        59.065752000000003     
   103.50000000000000        35.500000000000000        56.591871300000001     
   104.50000000000000        35.500000000000000        55.433779200000004     
   105.50000000000000        35.500000000000000        52.881242800000003     
   106.50000000000000        35.500000000000000        48.662587199999997     
   107.50000000000000        35.500000000000000        48.909033000000001     
   72.500000000000000        34.500000000000000        54.294278300000002     
   73.500000000000000        34.500000000000000        57.394720999999997     
   74.500000000000000        34.500000000000000        59.809138000000004     
   75.500000000000000        34.500000000000000        58.961106000000001     
   76.500000000000000        34.500000000000000        60.967544000000004     
   77.500000000000000        34.500000000000000        69.933879000000005     
   78.500000000000000        34.500000000000000        72.540933999999993     
   79.500000000000000        34.500000000000000        70.328108999999998     
   80.500000000000000        34.500000000000000        69.526118999999994     
   81.500000000000000        34.500000000000000        69.091350000000006     
   82.500000000000000        34.500000000000000        70.015006999999997     
   83.500000000000000        34.500000000000000        69.547592000000009     
   84.500000000000000        34.500000000000000        70.438074000000000     
   85.500000000000000        34.500000000000000        70.648049999999998     
   86.500000000000000        34.500000000000000        68.954312000000002     
   87.500000000000000        34.500000000000000        69.927042999999998     
   88.500000000000000        34.500000000000000        69.570352000000000     
   89.500000000000000        34.500000000000000        70.329745000000003     
   90.500000000000000        34.500000000000000        70.293318999999997     
   91.500000000000000        34.500000000000000        67.247681999999998     
   92.500000000000000        34.500000000000000        66.834502999999998     
   93.500000000000000        34.500000000000000        66.195333000000005     
   94.500000000000000        34.500000000000000        67.958280000000002     
   95.500000000000000        34.500000000000000        68.738506000000001     
   96.500000000000000        34.500000000000000        65.670583999999991     
   97.500000000000000        34.500000000000000        66.938119999999998     
   98.500000000000000        34.500000000000000        66.131349000000000     
   99.500000000000000        34.500000000000000        63.802841000000001     
   100.50000000000000        34.500000000000000        64.312467999999996     
   101.50000000000000        34.500000000000000        62.791189000000003     
   102.50000000000000        34.500000000000000        61.189976999999999     
   103.50000000000000        34.500000000000000        57.114077999999999     
   104.50000000000000        34.500000000000000        53.077258200000003     
   105.50000000000000        34.500000000000000        52.793774499999998     
   106.50000000000000        34.500000000000000        51.237241900000001     
   107.50000000000000        34.500000000000000        50.693703100000000     
   72.500000000000000        33.500000000000000        52.625423099999999     
   73.500000000000000        33.500000000000000        51.002290099999996     
   74.500000000000000        33.500000000000000        53.822437700000002     
   75.500000000000000        33.500000000000000        60.641435000000001     
   76.500000000000000        33.500000000000000        62.453338000000002     
   77.500000000000000        33.500000000000000        63.420811999999998     
   78.500000000000000        33.500000000000000        68.026139999999998     
   79.500000000000000        33.500000000000000        69.500044000000003     
   80.500000000000000        33.500000000000000        68.805256000000000     
   81.500000000000000        33.500000000000000        68.838535000000007     
   82.500000000000000        33.500000000000000        67.970196999999999     
   83.500000000000000        33.500000000000000        66.936896000000004     
   84.500000000000000        33.500000000000000        68.288337999999996     
   85.500000000000000        33.500000000000000        68.955968999999996     
   86.500000000000000        33.500000000000000        69.312241999999998     
   87.500000000000000        33.500000000000000        71.085965999999999     
   88.500000000000000        33.500000000000000        70.496837999999997     
   89.500000000000000        33.500000000000000        70.503846000000010     
   90.500000000000000        33.500000000000000        71.371849999999995     
   91.500000000000000        33.500000000000000        70.215120999999996     
   92.500000000000000        33.500000000000000        69.142117999999996     
   93.500000000000000        33.500000000000000        69.527463999999995     
   94.500000000000000        33.500000000000000        69.701393999999993     
   95.500000000000000        33.500000000000000        67.369916000000003     
   96.500000000000000        33.500000000000000        67.775233999999998     
   97.500000000000000        33.500000000000000        68.403134999999992     
   98.500000000000000        33.500000000000000        65.963025000000002     
   99.500000000000000        33.500000000000000        67.662514999999999     
   100.50000000000000        33.500000000000000        65.007749000000004     
   101.50000000000000        33.500000000000000        60.182580000000002     
   102.50000000000000        33.500000000000000        63.341690999999997     
   103.50000000000000        33.500000000000000        59.873046000000002     
   104.50000000000000        33.500000000000000        51.655103500000003     
   105.50000000000000        33.500000000000000        50.339380499999997     
   106.50000000000000        33.500000000000000        50.080277199999998     
   107.50000000000000        33.500000000000000        49.551748500000002     
   72.500000000000000        32.500000000000000        44.435655799999999     
   73.500000000000000        32.500000000000000        45.598262699999999     
   74.500000000000000        32.500000000000000        47.372243050000002     
   75.500000000000000        32.500000000000000        56.110507800000001     
   76.500000000000000        32.500000000000000        62.061948999999998     
   77.500000000000000        32.500000000000000        60.911144000000000     
   78.500000000000000        32.500000000000000        64.179721000000001     
   79.500000000000000        32.500000000000000        67.452179999999998     
   80.500000000000000        32.500000000000000        67.792508999999995     
   81.500000000000000        32.500000000000000        66.998282000000003     
   82.500000000000000        32.500000000000000        66.069299999999998     
   83.500000000000000        32.500000000000000        67.196095999999997     
   84.500000000000000        32.500000000000000        68.702395999999993     
   85.500000000000000        32.500000000000000        68.524100000000004     
   86.500000000000000        32.500000000000000        67.963476000000000     
   87.500000000000000        32.500000000000000        67.282758999999999     
   88.500000000000000        32.500000000000000        66.782353000000001     
   89.500000000000000        32.500000000000000        66.974299000000002     
   90.500000000000000        32.500000000000000        67.747668000000004     
   91.500000000000000        32.500000000000000        68.833906999999996     
   92.500000000000000        32.500000000000000        67.700648000000001     
   93.500000000000000        32.500000000000000        68.159770000000009     
   94.500000000000000        32.500000000000000        69.131974999999997     
   95.500000000000000        32.500000000000000        67.185314000000005     
   96.500000000000000        32.500000000000000        67.828480999999996     
   97.500000000000000        32.500000000000000        66.105857999999998     
   98.500000000000000        32.500000000000000        64.427204000000003     
   99.500000000000000        32.500000000000000        66.191672999999994     
   100.50000000000000        32.500000000000000        62.578516999999998     
   101.50000000000000        32.500000000000000        63.849342000000000     
   102.50000000000000        32.500000000000000        65.936705000000003     
   103.50000000000000        32.500000000000000        54.451648900000002     
   104.50000000000000        32.500000000000000        47.038625085000000     
   105.50000000000000        32.500000000000000        48.243545599999997     
   106.50000000000000        32.500000000000000        47.395503259999998     
   107.50000000000000        32.500000000000000        47.693580240000003     
   72.500000000000000        31.500000000000000        40.480681500000003     
   73.500000000000000        31.500000000000000        42.871663200000000     
   74.500000000000000        31.500000000000000        42.996365300000001     
   75.500000000000000        31.500000000000000        46.984808002999998     
   76.500000000000000        31.500000000000000        54.132191800000001     
   77.500000000000000        31.500000000000000        57.305605999999997     
   78.500000000000000        31.500000000000000        60.421878000000000     
   79.500000000000000        31.500000000000000        64.199534000000000     
   80.500000000000000        31.500000000000000        68.805676000000005     
   81.500000000000000        31.500000000000000        71.453652000000005     
   82.500000000000000        31.500000000000000        71.137744999999995     
   83.500000000000000        31.500000000000000        69.155483000000004     
   84.500000000000000        31.500000000000000        66.980134999999990     
   85.500000000000000        31.500000000000000        66.529838999999996     
   86.500000000000000        31.500000000000000        67.891289000000000     
   87.500000000000000        31.500000000000000        67.651989000000000     
   88.500000000000000        31.500000000000000        67.500875000000008     
   89.500000000000000        31.500000000000000        68.025683000000001     
   90.500000000000000        31.500000000000000        67.128100000000003     
   91.500000000000000        31.500000000000000        68.476217000000005     
   92.500000000000000        31.500000000000000        69.120566999999994     
   93.500000000000000        31.500000000000000        69.019522999999992     
   94.500000000000000        31.500000000000000        68.936279999999996     
   95.500000000000000        31.500000000000000        67.137090000000001     
   96.500000000000000        31.500000000000000        66.375354999999999     
   97.500000000000000        31.500000000000000        65.673336000000006     
   98.500000000000000        31.500000000000000        66.691539000000006     
   99.500000000000000        31.500000000000000        65.050374000000005     
   100.50000000000000        31.500000000000000        63.097408999999999     
   101.50000000000000        31.500000000000000        66.563351999999995     
   102.50000000000000        31.500000000000000        57.438336999999997     
   103.50000000000000        31.500000000000000        43.644075500000000     
   104.50000000000000        31.500000000000000        46.109194240000001     
   105.50000000000000        31.500000000000000        48.785104799999999     
   106.50000000000000        31.500000000000000        47.051604972000000     
   107.50000000000000        31.500000000000000        49.187063799999997     
   72.500000000000000        30.500000000000000        43.515082600000000     
   73.500000000000000        30.500000000000000        43.659593899999997     
   74.500000000000000        30.500000000000000        43.059728800000002     
   75.500000000000000        30.500000000000000        44.852890500000001     
   76.500000000000000        30.500000000000000        46.369812260000003     
   77.500000000000000        30.500000000000000        48.797220400000000     
   78.500000000000000        30.500000000000000        53.243029000000000     
   79.500000000000000        30.500000000000000        56.545402799999998     
   80.500000000000000        30.500000000000000        59.164076999999999     
   81.500000000000000        30.500000000000000        62.563096000000002     
   82.500000000000000        30.500000000000000        66.163644000000005     
   83.500000000000000        30.500000000000000        68.435365000000004     
   84.500000000000000        30.500000000000000        71.047379000000006     
   85.500000000000000        30.500000000000000        69.938344999999998     
   86.500000000000000        30.500000000000000        68.876386999999994     
   87.500000000000000        30.500000000000000        68.646554000000009     
   88.500000000000000        30.500000000000000        68.437865000000002     
   89.500000000000000        30.500000000000000        69.874280999999996     
   90.500000000000000        30.500000000000000        67.824342999999999     
   91.500000000000000        30.500000000000000        68.665088999999995     
   92.500000000000000        30.500000000000000        70.890597999999997     
   93.500000000000000        30.500000000000000        67.368583000000001     
   94.500000000000000        30.500000000000000        65.267735000000002     
   95.500000000000000        30.500000000000000        67.990253999999993     
   96.500000000000000        30.500000000000000        67.677152000000007     
   97.500000000000000        30.500000000000000        65.060644999999994     
   98.500000000000000        30.500000000000000        66.113621999999992     
   99.500000000000000        30.500000000000000        65.830082000000004     
   100.50000000000000        30.500000000000000        65.153244000000001     
   101.50000000000000        30.500000000000000        59.804407999999995     
   102.50000000000000        30.500000000000000        47.279164799999997     
   103.50000000000000        30.500000000000000        45.416299799999997     
   104.50000000000000        30.500000000000000        49.218552700000004     
   105.50000000000000        30.500000000000000        45.465111299999997     
   106.50000000000000        30.500000000000000        46.157694859999999     
   107.50000000000000        30.500000000000000        49.154122600000001     
   72.500000000000000        29.500000000000000        44.579165000000003     
   73.500000000000000        29.500000000000000        44.387876100000000     
   74.500000000000000        29.500000000000000        42.654127000000003     
   75.500000000000000        29.500000000000000        43.974643399999998     
   76.500000000000000        29.500000000000000        44.215802799999999     
   77.500000000000000        29.500000000000000        45.998722999999998     
   78.500000000000000        29.500000000000000        48.957984300000000     
   79.500000000000000        29.500000000000000        50.504535599999997     
   80.500000000000000        29.500000000000000        51.386558800000003     
   81.500000000000000        29.500000000000000        56.224297300000003     
   82.500000000000000        29.500000000000000        60.668134000000002     
   83.500000000000000        29.500000000000000        61.656500000000001     
   84.500000000000000        29.500000000000000        67.150087999999997     
   85.500000000000000        29.500000000000000        68.697108000000000     
   86.500000000000000        29.500000000000000        68.388136000000003     
   87.500000000000000        29.500000000000000        67.820183999999998     
   88.500000000000000        29.500000000000000        67.148682000000008     
   89.500000000000000        29.500000000000000        69.092258000000001     
   90.500000000000000        29.500000000000000        66.338525000000004     
   91.500000000000000        29.500000000000000        67.122115000000008     
   92.500000000000000        29.500000000000000        69.057783999999998     
   93.500000000000000        29.500000000000000        61.445574000000001     
   94.500000000000000        29.500000000000000        56.780827000000002     
   95.500000000000000        29.500000000000000        62.801529000000002     
   96.500000000000000        29.500000000000000        65.342894999999999     
   97.500000000000000        29.500000000000000        64.345759999999999     
   98.500000000000000        29.500000000000000        65.377429000000006     
   99.500000000000000        29.500000000000000        65.386958999999990     
   100.50000000000000        29.500000000000000        65.853099000000000     
   101.50000000000000        29.500000000000000        58.348674000000003     
   102.50000000000000        29.500000000000000        49.503876300000002     
   103.50000000000000        29.500000000000000        48.506185199999997     
   104.50000000000000        29.500000000000000        46.286714940000003     
   105.50000000000000        29.500000000000000        45.459545599999998     
   106.50000000000000        29.500000000000000        48.766840000000002     
   107.50000000000000        29.500000000000000        49.151572999999999     
   72.500000000000000        28.500000000000000        42.238593100000003     
   73.500000000000000        28.500000000000000        44.698118999999998     
   74.500000000000000        28.500000000000000        43.962509500000003     
   75.500000000000000        28.500000000000000        43.718048300000000     
   76.500000000000000        28.500000000000000        43.796402000000000     
   77.500000000000000        28.500000000000000        45.224156899999997     
   78.500000000000000        28.500000000000000        46.710898340000000     
   79.500000000000000        28.500000000000000        48.567149999999998     
   80.500000000000000        28.500000000000000        49.722417899999996     
   81.500000000000000        28.500000000000000        52.632603600000003     
   82.500000000000000        28.500000000000000        51.516052700000003     
   83.500000000000000        28.500000000000000        47.785521029999998     
   84.500000000000000        28.500000000000000        54.505349500000001     
   85.500000000000000        28.500000000000000        60.606192999999998     
   86.500000000000000        28.500000000000000        62.771380999999998     
   87.500000000000000        28.500000000000000        64.141432000000009     
   88.500000000000000        28.500000000000000        66.566136000000000     
   89.500000000000000        28.500000000000000        67.190001999999993     
   90.500000000000000        28.500000000000000        65.342398000000003     
   91.500000000000000        28.500000000000000        65.401303999999996     
   92.500000000000000        28.500000000000000        58.476258999999999     
   93.500000000000000        28.500000000000000        47.805820640000000     
   94.500000000000000        28.500000000000000        45.343019400000003     
   95.500000000000000        28.500000000000000        52.298278900000000     
   96.500000000000000        28.500000000000000        55.167074700000001     
   97.500000000000000        28.500000000000000        57.143089000000003     
   98.500000000000000        28.500000000000000        61.849415999999998     
   99.500000000000000        28.500000000000000        61.157249000000000     
   100.50000000000000        28.500000000000000        60.667091999999997     
   101.50000000000000        28.500000000000000        56.933558399999995     
   102.50000000000000        28.500000000000000        52.904553399999998     
